id,title,url,isPaid,price,numSubscribers,numReviews,numPublishedLectures,instructionalLevel,contentInfo,publishedTime,,,Is Paid,Total,Column1
177472,Nuke X: Aprende composición digital,https://www.udemy.com/nuke-x-aprende-composicion-digital/,TRUE,35,3,1,21,Beginner Level,2.5 hours,2014-04-01T21:08:52Z,,,,,
766320,สร้างงานกราฟฟิคแอพพลิเคชั่นมือถือด้วย Adobe Illustrator,https://www.udemy.com/adobe-illustrator-mobile-app-codemobiles-thai/,TRUE,20,25,5,30,Beginner Level,9.5 hours,2016-02-25T17:18:41Z,,,,,
181264,Photoshop: Creando elemental de agua,https://www.udemy.com/photoshop-creando-elemental-de-agua/,TRUE,20,1,1,5,Beginner Level,37 mins,2014-04-01T21:48:16Z,,,,,
513846,７日でマスター  ビギナー向け Adobe Illustrator　どきどきセミナー,https://www.udemy.com/7-adobe-illustrator/,TRUE,20,108,3,44,Beginner Level,5.5 hours,2015-08-19T01:06:26Z,,,,,
242176,Si eres nuevo en Photoshop...Este es tu curso Nº1,https://www.udemy.com/photoshopcurso1/,TRUE,20,13,3,22,Beginner Level,2 hours,2014-06-17T15:15:28Z,,,,,
255604,Intro to Illustrator,https://www.udemy.com/intro-to-illustrator/,TRUE,20,11,4,59,Beginner Level,7 hours,2014-07-20T11:12:36Z,,,,,
1049380,画像加工の初心者だとしても、１週間でホームページのトップ画像を製作できるようになる画像製作講座,https://www.udemy.com/layeqrqk/,TRUE,65,37,0,49,Beginner Level,4 hours,2017-03-22T18:44:05Z,,,,,
1216164,Photoshop - Automatização com Adobe Script,https://www.udemy.com/adobe-photoshop-scripting/,TRUE,195,7,0,87,Intermediate Level,8.5 hours,2017-05-15T21:32:29Z,,,,,
1024800,دورة شامل لبرنامج إلستريتور للمبتدئين - Adobe illustrator CC,https://www.udemy.com/illustrator-basics/,TRUE,30,1,1,24,Beginner Level,4.5 hours,2017-06-08T16:27:53Z,,,,,
1262470,Corel Draw X8 Başlangıç Eğitimi (YENİ),https://www.udemy.com/coreldraw-x8-temel-egitimi-yeni/,TRUE,65,1,0,66,Beginner Level,6.5 hours,2017-06-21T19:35:10Z,,,,,
1164832,Formation Photoshop,https://www.udemy.com/formation-photoshop/,TRUE,200,6,0,11,Beginner Level,1 hour,2017-05-15T14:15:55Z,,,,,
794036,8 Stunden professionelles Cinema 4D Training,https://www.udemy.com/professionelle-3d-modelle-leicht-verstandlich-erstellen/,TRUE,50,18,1,38,All Levels,8.5 hours,2016-03-22T20:51:28Z,,,,,
1004512,Clipping Masks & Shaped images in Adobe Photoshop CC,https://www.udemy.com/how-to-adobe-photoshop-clipping-mask-layer-tutorial-images-photoshop/,TRUE,90,1905,12,14,All Levels,44 mins,2016-12-09T04:41:48Z,,,,,
464184,Expert Guide : Mastering Photoshop Smart Objects in depth !,https://www.udemy.com/a-genius-guide-become-photoshop-smarty-with-smart-objects/,TRUE,195,3360,26,16,All Levels,2 hours,2015-04-07T22:23:50Z,,,,,
1126016,Portrait Typography in Photoshop - Anyone can do Typography,https://www.udemy.com/portrait-typography-in-photoshop-anyone-can-do-typography/,TRUE,95,941,2,26,All Levels,2.5 hours,2017-03-06T18:24:49Z,,,,,
482924,Mastering Retouching and Restoration (15 projects Included),https://www.udemy.com/mastering-beauty-retouching-and-photo-restoration/,TRUE,100,4927,15,22,All Levels,2.5 hours,2015-04-26T12:27:22Z,,,,,
738198,Make flat design trees in Adobe Illustrator in 30 minutes!,https://www.udemy.com/make-flat-design-trees-in-adobe-illustrator-in-30-minutes/,TRUE,50,2087,95,6,Beginner Level,38 mins,2016-01-22T21:24:38Z,,,,,
768366,Photoshop Fantastic! - The Comprehensive Guide to Photoshop,https://www.udemy.com/photoshopfantastic/,TRUE,20,2938,26,45,All Levels,6 hours,2016-04-06T05:29:30Z,,,,,
632136,Drawing in PowerPoint: Block diagram + Experiments + Cartoon,https://www.udemy.com/how-to-draw-in-powerpoint/,TRUE,155,2911,29,37,Beginner Level,2 hours,2015-11-11T23:41:48Z,,,,,
663702,Graphic Design: Double Your Sales With Canva,https://www.udemy.com/canva-marketing/,TRUE,20,1797,40,39,All Levels,2.5 hours,2015-11-17T04:16:05Z,,,,,
558432,Easy Typography Tips to Beautify and Strengthen Your Work,https://www.udemy.com/typography-tips/,TRUE,45,3192,11,18,Intermediate Level,1 hour,2015-08-06T21:35:13Z,,,,,
628786,Adobe Illustrator Advanced Vector Artwork,https://www.udemy.com/adobe-illustrator-advance-vector-artwork/,TRUE,90,1538,117,74,All Levels,7.5 hours,2017-02-06T23:07:33Z,,,,,
133968,Web Elements Design With Photoshop,https://www.udemy.com/web-elements-design-with-photoshop/,TRUE,45,5072,38,44,All Levels,5 hours,2014-10-21T19:18:12Z,,,,,
938680,Logo Design Made Easy: Create your own logo in PowerPoint,https://www.udemy.com/logodesignmadeeasy/,TRUE,20,1086,17,8,Beginner Level,1 hour,2016-11-22T16:30:46Z,,,,,
691641,Typografie - Die besten Schriftarten im Geschäftsalltag,https://www.udemy.com/typographie-schriftarten/,TRUE,75,213,10,16,Beginner Level,1.5 hours,2016-01-18T23:47:06Z,,,,,
801186,Lettering,https://www.udemy.com/saibala-lettering/,TRUE,40,135,33,14,All Levels,1.5 hours,2016-03-24T21:12:01Z,,,,,
906760,Corel Draw x7,https://www.udemy.com/coreldrawx7/,TRUE,20,164,43,62,All Levels,12 hours,2016-07-20T19:22:32Z,,,,,
705444,Adobe Photoshop CC - Fundamentos,https://www.udemy.com/photoshop-cc-fundamentos/,TRUE,40,290,49,88,Beginner Level,7.5 hours,2016-01-06T01:33:28Z,,,,,
601092,Curso de Diseño e Ilustracion de Armas para Videojuegos,https://www.udemy.com/curso-de-diseno-e-ilustracion-de-armas-para-videojuegos/,TRUE,40,183,18,19,All Levels,2.5 hours,2015-09-21T17:12:21Z,,,,,
1246518,Photoshop - Composição vintage,https://www.udemy.com/curso-de-photoshop-composicao-vintage/,TRUE,30,35,4,9,All Levels,1 hour,2017-06-12T13:12:54Z,,,,,
1181652,Photoshop: Automatiza invitaciones con bloc de notas y Excel,https://www.udemy.com/curso-photoshop-automatiza-invitaciones-bloc-de-notas-excel/,TRUE,30,86,2,18,All Levels,1.5 hours,2017-04-20T14:26:50Z,,,,,
913768,Illustrator CC 2016 Power Workshops (Deutsch),https://www.udemy.com/illustrator-cc-2016-power-workshops-deutsch/,TRUE,150,96,10,50,Intermediate Level,4.5 hours,2016-07-25T17:16:46Z,,,,,
648350,Curso Blender 3D  do Básico ao Avançado ,https://www.udemy.com/blender-3d-curso-completo/,TRUE,20,353,79,154,All Levels,14.5 hours,2015-10-25T18:55:53Z,,,,,
1161864,Diseño impreso - Preimpresión para offset en Illustrator,https://www.udemy.com/diseno-impreso/,TRUE,100,33,9,29,All Levels,1.5 hours,2017-05-31T18:37:31Z,,,,,
374404,Fundamentos de la Tipografía - Para un diseño eficaz,https://www.udemy.com/los-fundamentos-de-la-tipografia/,TRUE,20,172,24,15,Beginner Level,1 hour,2014-12-30T12:08:21Z,,,,,
967486,الدورة الشاملة illustrator from zero to hero,https://www.udemy.com/illustrator-arabic/,TRUE,150,155,40,158,All Levels,30 hours,2016-12-19T14:30:40Z,,,,,
496302,Designing an eBook Cover that Sells,https://www.udemy.com/designing-an-ebook-cover/,TRUE,20,27,2,18,All Levels,2 hours,2015-05-08T21:54:13Z,,,,,
1163644,Master Terrazzo: Creating Vector Tiles with Adobe Illustrati,https://www.udemy.com/master-terrazzo/,TRUE,20,2,1,11,Intermediate Level,1 hour,2017-03-31T16:37:49Z,,,,,
909970,Paint atmospheric sunset with soft pastel!,https://www.udemy.com/catch-the-sunset/,TRUE,20,7,1,5,Intermediate Level,37 mins,2016-08-17T19:28:32Z,,,,,
297702,Earn and Learn to create Logo designs in Illustrator quickly,https://www.udemy.com/learn-to-create-wicked-logo-designs-in-illustrator-quickly/,TRUE,50,18,1,7,All Levels,1 hour,2014-09-10T14:19:56Z,,,,,
978272,Create your own Photoshop brush preset!,https://www.udemy.com/create-autumn-leaf-brushes/,TRUE,20,4,1,8,Beginner Level,37 mins,2016-11-18T01:59:31Z,,,,,
37821,Quick and Quirky Caricatures - Learn in an Hour!,https://www.udemy.com/quick-and-quirky-caricatures/,TRUE,20,139,14,9,Beginner Level,1.5 hours,2013-01-24T18:40:06Z,,,,,
514398,Finalize Production Files | Photoshop Illustrator InDesign,https://www.udemy.com/finalize-production-files/,TRUE,50,18,2,30,All Levels,1 hour,2015-06-17T22:35:25Z,,,,,
544944,How to illustrate in Flash ,https://www.udemy.com/how-to-illustrate-in-flash/,TRUE,20,5,2,17,Beginner Level,2 hours,2015-08-04T20:39:47Z,,,,,
326338,OpenCV Computer Vision Application Programming ,https://www.udemy.com/opencv-computer-vision-application-programming/,TRUE,85,167,14,30,All Levels,2.5 hours,2014-10-24T12:26:37Z,,,,,
600366,Turn your animated greeting card carousel into a music video,https://www.udemy.com/turn-your-animated-greeting-card-carousel-into-a-music-video/,TRUE,20,311,0,9,Intermediate Level,1 hour,2016-07-01T18:35:17Z,,,,,
1088924,Mastering Photoshop Elements 15 Made Easy Training Tutorial,https://www.udemy.com/mastering-photoshop-elements-15-made-easy-training-tutorial/,TRUE,30,13,4,185,Beginner Level,6.5 hours,2017-02-03T21:32:31Z,,,,,
574194,Manipulate Photos with GIMP,https://www.udemy.com/photo-manipulation-in-gimp/,TRUE,20,34,4,11,All Levels,2 hours,2015-08-09T18:31:49Z,,,,,
865634,Learn to Draw Pretty Faces for Comic Books,https://www.udemy.com/learn-to-draw-pretty-faces-for-comic-books/,TRUE,40,1522,145,37,Beginner Level,5 hours,2016-08-08T21:01:21Z,,,,,
400130,The Business Graphic Design with Photoshop & Illustrator,https://www.udemy.com/businessgraphicdesign/,TRUE,200,6039,128,111,All Levels,17 hours,2015-02-25T10:17:52Z,,,,,
563708,Bestseller!! Learn Illustrator CC in 1 Hour,https://www.udemy.com/1hourillustrator/,TRUE,200,4449,100,9,Beginner Level,1.5 hours,2015-07-28T20:22:14Z,,,,,
1228900,Learn Professional Book-Cover Designing Photoshop 4 Beginner,https://www.udemy.com/learn-professional-book-cover-designing-photoshop/,TRUE,200,6428,21,54,Beginner Level,3 hours,2017-06-13T16:13:33Z,,,,,
178044,How To Make Graphics For A Website,https://www.udemy.com/how-to-make-graphics-for-a-website/,TRUE,200,24857,35,11,All Levels,1.5 hours,2014-03-15T21:53:19Z,,,,,
933888,Adobe Illustrator: How to Draw Squared Animals Icons,https://www.udemy.com/adobe-illustrator-how-to-draw-squared-animals-icons/,TRUE,180,2873,38,13,Beginner Level,32 mins,2017-01-10T15:38:21Z,,,,,
516394,Book Covers and Graphic Design with PowerPoint 2013/2016/365,https://www.udemy.com/book-cover-design-with-microsoft-powerpoint-2013/,TRUE,195,5840,57,30,Beginner Level,4 hours,2015-06-03T16:52:27Z,,,,,
1195812,Getting Started With Digital Painting Using Krita,https://www.udemy.com/getting-started-with-digital-painting-using-krita/,TRUE,20,1011,15,11,Beginner Level,36 mins,2017-05-02T21:49:34Z,,,,,
590622,Logo Design - Guide to Logo Design in Photoshop,https://www.udemy.com/graphic-design-mastering-logo-design/,TRUE,25,6215,86,17,All Levels,2 hours,2016-02-05T05:20:39Z,,,,,
249126,Logo Design Essentials ,https://www.udemy.com/logo-design/,TRUE,20,33205,481,12,All Levels,42 mins,2014-06-30T03:09:27Z,,,,,
1163768,Fundamentals of Character Design: From Concept to Vector,https://www.udemy.com/fundamentals-of-character-design-from-concept-to-vector/,TRUE,50,1452,10,11,Beginner Level,1 hour,2017-04-01T03:45:46Z,,,,,
1131780,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",https://www.udemy.com/whiteboardanimation/,TRUE,20,1343,25,16,All Levels,1 hour,2017-03-14T20:52:30Z,,,,,
909486,Drawing Fun Caricatures! :) -The Best Method!,https://www.udemy.com/caricature/,TRUE,25,41,11,6,All Levels,35 mins,2016-07-20T21:40:44Z,,,,,
368958,Advanced Graphic Design-Photoshop CC 2014 for Photographers,https://www.udemy.com/advanced-graphic-design-photoshop-cc-2014-for-photographers/,TRUE,20,314,11,19,All Levels,1.5 hours,2014-12-19T05:55:57Z,,,,,
201812,Design Beautiful & Professional Ebooks Using FREE Software,https://www.udemy.com/ebook-layouts/,TRUE,20,239,7,26,All Levels,4 hours,2014-04-25T02:40:11Z,,,,,
484896,Desktop Publishing 101: Simplified Editing,https://www.udemy.com/desktop-publishing-101-learn-editing-in-a-simplified-way/,TRUE,20,507,9,9,Beginner Level,1 hour,2015-04-28T17:01:32Z,,,,,
553832,Create Professional Character Designs in Photoshop,https://www.udemy.com/create-professional-character-designs-in-photoshop/,TRUE,20,228,11,21,Intermediate Level,4 hours,2015-07-14T23:17:08Z,,,,,
452182,How to Make a Custom Graphic From Sketches ,https://www.udemy.com/how-create-vector-art-from-drawings-by-hand/,TRUE,20,21,4,17,Beginner Level,44 mins,2015-04-10T19:00:00Z,,,,,
490392,Getting Started with Illustrator CC,https://www.udemy.com/getting-started-with-illustrator-cc2/,TRUE,100,92,10,57,Beginner Level,5.5 hours,2015-05-01T21:29:51Z,,,,,
1093760,"Photoshop From Scratch to Logos, Digital Drawing & Projects",https://www.udemy.com/photoshop-from-scratch-to-logos-digital-drawing-projects/,TRUE,20,91,10,21,Beginner Level,1.5 hours,2017-05-12T17:56:59Z,,,,,
1115504,How to Make Your Own Children's Interactive eBook!,https://www.udemy.com/make-your-own-childrens-interactive-picture-ebook/,TRUE,95,33,2,17,Beginner Level,1.5 hours,2017-02-17T23:41:59Z,,,,,
446022,InDesign Basics for Beginners: Learn InDesign Quickly,https://www.udemy.com/indesign-basics-how-to-use-indesign-like-a-pro/,TRUE,35,177,8,24,Beginner Level,1.5 hours,2015-08-13T21:47:01Z,,,,,
522784,Create an Accelerated Learning Flowchart with Watercolors,https://www.udemy.com/design-an-information-diet-plan-with-a-watercolor-flowchart/,TRUE,200,668,5,16,All Levels,2.5 hours,2015-06-08T17:56:38Z,,,,,
311846,How to Create Vector Characters in Illustrator or Photoshop,https://www.udemy.com/how-to-create-vector-characters-in-illustrator-or-photoshop/,TRUE,25,92,3,15,Beginner Level,3.5 hours,2014-10-02T17:40:19Z,,,,,
942768,Photoshop Learn Concept Art Manipulation,https://www.udemy.com/photoshop-learn-concept-art-manipulation/,TRUE,25,8,0,11,Beginner Level,1.5 hours,2016-08-30T03:11:48Z,,,,,
288850,Make Logo design pay with illustrator in less than a day,https://www.udemy.com/designing-logos-with-illustrator-beginners-to-advanced/,TRUE,50,22,1,20,All Levels,4 hours,2014-09-01T08:23:29Z,,,,,
1068664,Create a Majestic Bear on Adobe Illustrator,https://www.udemy.com/bear-adobe-illustrator/,TRUE,55,3,0,10,All Levels,1 hour,2017-05-02T20:44:42Z,,,,,
1136446,Adobe Illustrator CC Beginner,https://www.udemy.com/adobe-illustrator-beginner/,TRUE,30,2,0,37,Beginner Level,4 hours,2017-03-08T04:12:22Z,,,,,
1125728,Create Beveled Lettering in Adobe Illustrator,https://www.udemy.com/create-beveled-lettering/,TRUE,20,2,0,8,Intermediate Level,35 mins,2017-02-26T17:17:59Z,,,,,
1228708,Learn Adobe Illustrator and Premiere Pro in 1 hour,https://www.udemy.com/learn-adobe-illustrator-and-premiere-pro-in-1-hour/,TRUE,20,1,0,19,All Levels,1 hour,2017-06-02T00:18:15Z,,,,,
1095488,Adobe photoshop The  Flying Land compositing,https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/,TRUE,70,2,0,23,All Levels,2.5 hours,2017-02-20T16:40:15Z,,,,,
381828,Learn Mobile App Design in Photoshop,https://www.udemy.com/design-iosandroid-icons/,TRUE,20,11,1,13,Beginner Level,1.5 hours,2015-01-07T00:46:01Z,,,,,
406054,Photoshop: Real World Learning,https://www.udemy.com/photoshop-practical-training/,TRUE,20,9,0,56,All Levels,5 hours,2015-01-29T01:45:52Z,,,,,
585174,Adobe Illustrator Fast Track,https://www.udemy.com/adobe-illustrator-fast-track/,TRUE,40,9,0,23,Beginner Level,2.5 hours,2015-08-18T18:05:55Z,,,,,
1125814,Mastering Text Animation in After Effect,https://www.udemy.com/master-text-animation-in-ae/,TRUE,20,1,1,9,Intermediate Level,1 hour,2017-02-26T19:49:26Z,,,,,
1105636,How to Design A 2D Character in Illustrator,https://www.udemy.com/2d-character-in-illustrator/,TRUE,20,1,1,9,Beginner Level,1 hour,2017-02-08T22:04:43Z,,,,,
327310,Design Efficiency Intensive,https://www.udemy.com/fd-design-efficiency-intensive/,TRUE,20,6,0,5,Intermediate Level,33 mins,2015-01-12T06:46:34Z,,,,,
1080584,Adobe Photoshop CC for Photographers Advanced,https://www.udemy.com/adobe-photoshop-cc-for-photographers-advanced/,TRUE,30,1,0,43,Expert Level,2.5 hours,2017-01-19T22:12:04Z,,,,,
513212,Adobe InDesign Tips and Tricks,https://www.udemy.com/adobe-indesign-best-tutorials/,TRUE,80,4,0,8,All Levels,1 hour,2015-06-22T23:37:56Z,,,,,
1047750,Photoshop CC Training - Creating Fantastic Album Cover Art,https://www.udemy.com/photoshop-cc-training-creating-fantastic-album-cover-art/,TRUE,50,1,0,8,All Levels,1 hour,2016-12-21T19:40:11Z,,,,,
831640,Beginner's Guide to Book Cover Designing.,https://www.udemy.com/beginners-guide-to-book-cover-designing/,TRUE,25,2,1,11,Beginner Level,1 hour,2016-06-20T19:06:10Z,,,,,
570188,Low Poly Portrait Illustration,https://www.udemy.com/low-poly-portrait-illustration/,TRUE,20,4,0,8,All Levels,41 mins,2015-08-04T18:48:18Z,,,,,
365926,Events Promotion Design,https://www.udemy.com/eventspromotiondesign/,TRUE,45,4,0,9,Intermediate Level,2 hours,2016-02-11T21:43:10Z,,,,,
986832,Adobe Photoshop CC Introduction,https://www.udemy.com/adobe-photoshop-cc-introduction/,TRUE,30,1,0,55,Beginner Level,4.5 hours,2016-10-19T05:05:35Z,,,,,
1077836,Ecover Mastery in 30 Minutes with NO photoshop skills needed,https://www.udemy.com/ecover-mastery-in-30-minutes/,TRUE,20,1,0,10,Beginner Level,38 mins,2017-01-23T21:55:40Z,,,,,
872816,Adobe Illustrator in Under 10: Fast info at your Fingertips!,https://www.udemy.com/illustratorunder10/,TRUE,30,1,0,34,All Levels,3.5 hours,2016-06-23T03:51:13Z,,,,,
518188,An Easy Introduction to Adobe Photoshop,https://www.udemy.com/an-easy-introduction-to-adobe-photoshop/,TRUE,20,1,0,6,Beginner Level,1 hour,2015-07-07T00:14:56Z,,,,,
726314,Create Beautiful Image Maps for Your Website,https://www.udemy.com/how-to-create-hotspot-image-maps-for-your-website-and-wordpress/,TRUE,20,0,0,8,Intermediate Level,37 mins,2016-01-18T17:56:36Z,,,,,
883828,T-Shirt Design Workshop 02: Mixed Media Design,https://www.udemy.com/t-shirt-design-workshop-part-2/,TRUE,25,885,176,29,Intermediate Level,2.5 hours,2016-06-27T00:03:29Z,,,,,
826202,Design a unique bookstore-quality Photo Book with Blurb,https://www.udemy.com/photo-book-blurb/,TRUE,180,2863,11,27,All Levels,2.5 hours,2016-04-26T18:30:41Z,,,,,
1171720,Learn to Create Deliverable Brand Identity Package,https://www.udemy.com/learn-to-create-deliverable-brand-identity-package/,TRUE,20,915,5,15,All Levels,1 hour,2017-04-13T00:51:27Z,,,,,
117004,How to Draw Pinups and Sexy Women,https://www.udemy.com/how-to-draw-pinups/,TRUE,75,3525,109,33,Intermediate Level,20 hours,2013-11-19T03:05:51Z,,,,,
952106,Design & Create Text Logos in Adobe Photoshop CS5,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,TRUE,95,2035,19,23,All Levels,1.5 hours,2016-10-16T17:25:29Z,,,,,
854746,Freelancing A-Z: How To Start A Successful Freelance Career,https://www.udemy.com/freelance-freelancer-freelancing-freelance-web-designer/,TRUE,195,2267,28,81,All Levels,5 hours,2016-05-24T17:13:50Z,,,,,
834114,Character Concept Design for Beginners,https://www.udemy.com/character-concept-design-from-beginner-to-pro/,TRUE,175,1197,55,98,All Levels,16.5 hours,2016-09-18T17:56:23Z,,,,,
1012262,Icon & Logo Symbol Design in Adobe Illustrator,https://www.udemy.com/icondesign/,TRUE,100,1043,27,30,All Levels,2 hours,2016-11-23T22:57:18Z,,,,,
1091360,How to Draw Majestic Animals: Cats,https://www.udemy.com/draw-majestic-cats/,TRUE,35,1356,4,11,All Levels,1 hour,2017-02-23T23:09:23Z,,,,,
808542,Sketchbook Pro for Beginners,https://www.udemy.com/learn-sketchbook-pro-in-a-weekend/,TRUE,125,1657,46,41,All Levels,4 hours,2016-04-01T00:18:17Z,,,,,
1142428,Photoshop CC 2017 Full Course,https://www.udemy.com/photoshop-cc-2017-full-course/,TRUE,90,655,18,150,Beginner Level,3.5 hours,2017-04-25T17:12:10Z,,,,,
1015308,Mobile App Design in Photoshop from Scratch - UI & UX DESIGN,https://www.udemy.com/mobile-app-design-in-photoshop-complete-music-app-design/,TRUE,195,1282,17,19,All Levels,2.5 hours,2016-12-28T19:24:07Z,,,,,
1114164,Affinity Designer - making seamless patterns,https://www.udemy.com/affinity-designer-making-seamless-patterns/,TRUE,20,35,13,11,All Levels,1 hour,2017-02-20T17:28:21Z,,,,,
635716,Typography: Learn the Foundation and Designs,https://www.udemy.com/typography-learn-the-foundation-and-designs/,TRUE,135,220,13,33,All Levels,2.5 hours,2015-11-11T00:52:59Z,,,,,
374652,Sketch 3 - New Guide To iOS 8 Mobile App Design (2015),https://www.udemy.com/tutorial-design-youtube-app-ui-ux-sketch3-swift/,TRUE,20,481,15,66,All Levels,5.5 hours,2015-01-05T10:45:15Z,,,,,
727510,How To Become An Etsy Wholesale Seller,https://www.udemy.com/how-to-become-an-etsy-wholesale-seller/,TRUE,100,1013,0,25,Beginner Level,2.5 hours,2016-03-29T22:34:30Z,,,,,
579202,How to make Business Cards like a Pro,https://www.udemy.com/the-secrets-of-making-business-cards-like-a-pro/,TRUE,20,593,3,13,All Levels,42 mins,2015-08-11T19:07:52Z,,,,,
699382,Creating animation puzzles with Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-4/,TRUE,20,679,5,9,Intermediate Level,1 hour,2016-05-30T18:02:47Z,,,,,
20150,iPhone icons gone awesome,https://www.udemy.com/how-to-make-awesome-icons-for-your-iphone-app-in-60-seconds/,TRUE,20,2346,18,55,All Levels,3.5 hours,2012-06-26T14:39:05Z,,,,,
895302,Adobe After Effect: Create 15 Advance Motion Graphic Element,https://www.udemy.com/15-advance-mograph-elements-with-after-effect/,TRUE,30,140,6,21,All Levels,2.5 hours,2016-07-07T23:27:41Z,,,,,
403764,Learn Sketch 3 Mobile App Design From Scratch,https://www.udemy.com/learn-sketch-3-graphic-design-from-scratch/,TRUE,60,528,9,20,All Levels,1.5 hours,2015-01-27T18:01:38Z,,,,,
145178,Learn Real Graphic Design,https://www.udemy.com/learn-real-design/,TRUE,20,297,27,19,All Levels,1.5 hours,2014-01-17T19:51:10Z,,,,,
1127944,Designing With Halftones: Create a Dot Pattern Portrait!,https://www.udemy.com/halftones/,TRUE,20,228,0,7,Intermediate Level,1 hour,2017-05-22T17:05:39Z,,,,,
435626,A Beginners Guide to creating Vector Graphics With Photoshop,https://www.udemy.com/beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course/,TRUE,20,1207,5,19,Beginner Level,2 hours,2015-04-05T18:48:19Z,,,,,
1114470,Adobe Photoshop CS6 para Iniciantes,https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/,TRUE,40,5,0,63,Beginner Level,7 hours,2017-02-17T20:25:49Z,,,,,
1143148,PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD,https://www.udemy.com/photoshop-dessiner-laffiche-du-film-rogue-one-en-style-bd/,TRUE,50,4,0,20,Intermediate Level,4.5 hours,2017-04-27T00:51:04Z,,,,,
640164,Doble exposición con Photoshop,https://www.udemy.com/doble-exposicion-con-photoshop/,TRUE,20,36,0,5,All Levels,34 mins,2015-10-15T23:12:58Z,,,,,
1141560,Débuter avec KRITA,https://www.udemy.com/debuter-avec-krita/,TRUE,25,3,0,14,Intermediate Level,2 hours,2017-05-01T21:00:57Z,,,,,
1139792,会声会影深度教学,https://www.udemy.com/nice-ppt/,TRUE,200,3,2,12,Beginner Level,36 mins,2017-03-17T17:07:38Z,,,,,
1221032,Criando um poster com foto colagem digital,https://www.udemy.com/criando-poster-digital-foto-colagem/,TRUE,25,1,0,8,Beginner Level,41 mins,2017-05-25T11:25:50Z,,,,,
1075366,Adobe InDesign CC 2017 Quick Start,https://www.udemy.com/adobe-indesign-cc-2017-quick-start/,TRUE,35,2,0,29,Beginner Level,2.5 hours,2017-04-17T22:36:55Z,,,,,
223884,初めてのiDraw入門,https://www.udemy.com/first-idraw/,TRUE,20,13,0,14,All Levels,1.5 hours,2014-06-12T05:08:01Z,,,,,
1164488,Interiores Sostenibles 101,https://www.udemy.com/interiores-sostenibles-101/,TRUE,30,1,0,5,Beginner Level,1 hour,2017-04-15T18:43:37Z,,,,,
1122306,Wordpress: Comment utiliser le thème FABLE,https://www.udemy.com/wordpress-comment-utiliser-le-theme-fable/,TRUE,20,1,0,10,Beginner Level,39 mins,2017-03-07T16:53:27Z,,,,,
177584,Adobe InDesign CS6,https://www.udemy.com/adobe-indesign-cs62/,TRUE,50,5,0,35,Beginner Level,5 hours,2014-03-31T20:24:16Z,,,,,
586914,Aprende Photoshop con Ejercicios Prácticos.,https://www.udemy.com/aprende-photoshop-con-ejercicios-practicos/,TRUE,20,3,0,46,All Levels,4 hours,2015-12-22T16:22:03Z,,,,,
397204,Typography Design: Learn Web Typography The Practical Way,https://www.udemy.com/typography-design-learn-web-typography/,TRUE,20,970,9,34,Beginner Level,2 hours,2015-01-20T20:39:15Z,,,,,
58791,Toon Boom Studio Tutorial - Cartoon Animation Made Simple,https://www.udemy.com/toon-boom-studio-tutorial/,TRUE,50,342,20,81,All Levels,5 hours,2013-06-07T15:38:12Z,,,,,
1182330,Learn Logo Designing: 5 Types of Logo Designs in Illustrator,https://www.udemy.com/learn-logo-design-tutorial-in-illustrator-beginners/,TRUE,30,106,2,19,Beginner Level,3 hours,2017-05-09T19:00:35Z,,,,,
172906,Practical Font Design,https://www.udemy.com/practical-font-design/,TRUE,50,229,23,26,Intermediate Level,7.5 hours,2014-04-16T15:08:48Z,,,,,
766906,Smashing Photoshop CC/CS,https://www.udemy.com/smashing-photoshop/,TRUE,20,437,7,76,Beginner Level,5 hours,2016-04-26T23:02:01Z,,,,,
379814,"Sketching: How to Draw People, Hands, Eyes, Buildings & Cars",https://www.udemy.com/sketching-drawing/,TRUE,20,500,16,31,All Levels,2 hours,2014-12-29T21:50:46Z,,,,,
445102,Converting Type to Outlines in Adobe InDesign,https://www.udemy.com/type-to-outlines-indesign/,TRUE,20,725,1,12,Intermediate Level,38 mins,2015-03-31T19:04:00Z,,,,,
655198,Siemens NX Unigraphics (UG) Basic to Advance 3D Modelling,https://www.udemy.com/siemens-nx-unigraphics-ug-basic-to-advance-3d-modelling/,TRUE,50,142,23,88,All Levels,10.5 hours,2015-10-30T20:53:46Z,,,,,
575040,Typography From A to Z,https://www.udemy.com/typography-from-a-to-z/,TRUE,100,317,15,76,All Levels,6 hours,2015-08-07T22:16:26Z,,,,,
966268,Digital Asset Designer: Creating and Selling Mockups,https://www.udemy.com/digital-asset-designer-mockups/,TRUE,50,50,12,28,Beginner Level,3 hours,2016-09-27T17:20:02Z,,,,,
536780,Adobe Illustrator CC - From scratch ,https://www.udemy.com/adobe-illustrator-cc-from-scratch/,TRUE,45,115,12,24,Beginner Level,5.5 hours,2015-06-26T18:43:13Z,,,,,
